name,value,year,last value,rank
/pokemon-sun-pokemon-moon/,6227261,201611,6227261,0
/the-elder-scrolls-5-skyrim/,5270997,201611,5270997,1
/gta-5/,3936117,201611,3936117,2
/black-friday-cyber-monday/,2276127,201611,2276127,3
/the-witcher-3-wild-hunt/,1969348,201611,1969348,4
/dishonored-2/,1462672,201611,1462672,5
/fallout-4/,1245542,201611,1245542,6
/pokemon-omega-ruby-alpha-sapphire/,902129,201611,902129,7
/pokemon-go/,856312,201611,856312,8
/metal-gear-solid-5-the-phantom-pain/,601016,201611,601016,9
/final-fantasy-15/,8067221,201612,na,0
/pokemon-sun-pokemon-moon/,6482267,201612,6227261,1
/gta-5/,6379833,201612,3936117,2
/the-elder-scrolls-5-skyrim/,4830429,201612,5270997,3
/the-witcher-3-wild-hunt/,2821646,201612,1969348,4
/best-of-2016-awards/,1705811,201612,na,5
/fallout-4/,1586438,201612,1245542,6
/dishonored-2/,1133577,201612,1462672,7
/metal-gear-solid-5-the-phantom-pain/,917503,201612,601016,8
/pokemon-omega-ruby-alpha-sapphire/,751056,201612,902129,9
/gta-5/,7159906,201701,6379833,0
/final-fantasy-15/,7006400,201701,8067221,1
/the-elder-scrolls-5-skyrim/,4363951,201701,4830429,2
/pokemon-sun-pokemon-moon/,3954182,201701,6482267,3
/the-witcher-3-wild-hunt/,3549857,201701,2821646,4
/best-of-2016-awards/,2564499,201701,1705811,5
/fallout-4/,1764688,201701,1586438,6
/metal-gear-solid-5-the-phantom-pain/,1073008,201701,917503,7
/dishonored-2/,987468,201701,1133577,8
/resident-evil-7/,930121,201701,#N/A,9
/gta-5/,5702077,201702,7159906,0
/final-fantasy-15/,3494643,201702,7006400,1
/the-elder-scrolls-5-skyrim/,3013462,201702,4363951,2
/the-witcher-3-wild-hunt/,2951014,201702,3549857,3
/pokemon-go/,2344255,201702,#N/A,4
/pokemon-sun-pokemon-moon/,1886448,201702,3954182,5
/fallout-4/,1526374,201702,1764688,6
/resident-evil-7/,1402142,201702,930121,7
/nioh/,1031892,201702,#N/A,8
/metal-gear-solid-5-the-phantom-pain/,907360,201702,1073008,9
/the-legend-of-zelda-breath-of-the-wild/,12275926,201703,#N/A,0
/gta-5/,5766722,201703,5702077,1
/horizon-zero-dawn/,3584099,201703,#N/A,2
/mass-effect-andromeda/,3274523,201703,#N/A,3
/the-witcher-3-wild-hunt/,2966936,201703,2951014,4
/the-elder-scrolls-5-skyrim/,2821430,201703,3013462,5
/final-fantasy-15/,2723713,201703,3494643,6
/pokemon-go/,2657578,201703,2344255,7
/pokemon-sun-pokemon-moon/,1608038,201703,1886448,8
/fallout-4/,1514435,201703,1514435,9
/the-legend-of-zelda-breath-of-the-wild/,13362473,201704,12275926,0
/gta-5/,5729044,201704,5766722,1
/persona-5/,4243331,201704,#N/A,2
/mass-effect-andromeda/,3495281,201704,3274523,3
/the-elder-scrolls-5-skyrim/,2895877,201704,2821430,4
/the-witcher-3-wild-hunt/,2894355,201704,2966936,5
/pokemon-go/,2310768,201704,2657578,6
/horizon-zero-dawn/,2227933,201704,3584099,7
/final-fantasy-15/,1826935,201704,2723713,8
/kingdom-hearts-hd-15-remix/,1821683,201704,#N/A,9
/the-legend-of-zelda-breath-of-the-wild/,15239197,201705,13362473,0
/gta-5/,6637776,201705,5729044,1
/persona-5/,5099453,201705,4243331,2
/the-witcher-3-wild-hunt/,3494622,201705,2894355,3
/the-elder-scrolls-5-skyrim/,3431521,201705,2895877,4
/pokemon-go/,2252333,201705,2310768,5
/fallout-4/,2104607,201705,#N/A,6
/horizon-zero-dawn/,1941290,201705,2227933,7
/final-fantasy-15/,1920512,201705,1826935,8
/mass-effect-andromeda/,1882853,201705,3495281,9
/the-legend-of-zelda-breath-of-the-wild/,11701500,201706,15239197,0
/gta-5/,7510998,201706,6637776,1
/the-witcher-3-wild-hunt/,3371101,201706,3494622,2
/e3/,3330793,201706,#N/A,3
/persona-5/,3150960,201706,5099453,4
/the-elder-scrolls-5-skyrim/,3111284,201706,3431521,5
/fallout-4/,1848689,201706,2104607,6
/horizon-zero-dawn/,1780746,201706,1941290,7
/pokemon-sun-pokemon-moon/,1633593,201706,#N/A,8
/pokemon-go/,1541032,201706,2252333,9
/the-legend-of-zelda-breath-of-the-wild/,10976864,201707,11701500,0
/gta-5/,7295702,201707,7510998,1
/the-witcher-3-wild-hunt/,2852332,201707,3371101,2
/the-elder-scrolls-5-skyrim/,2829759,201707,3111284,3
/persona-5/,2239302,201707,3150960,4
/pokemon-go/,1678550,201707,1541032,5
/pokemon-sun-pokemon-moon/,1576499,201707,1633593,6
/fallout-4/,1575481,201707,1848689,7
/horizon-zero-dawn/,1459210,201707,1780746,8
/final-fantasy-15/,1309606,201707,#N/A,9
/the-legend-of-zelda-breath-of-the-wild/,8701416,201708,10976864,0
/gta-5/,6429925,201708,7295702,1
/the-elder-scrolls-5-skyrim/,2512468,201708,2829759,2
/the-witcher-3-wild-hunt/,2211369,201708,2852332,3
/persona-5/,1709203,201708,2239302,4
/pokemon-sun-pokemon-moon/,1471430,201708,1576499,5
/fallout-4/,1391542,201708,1575481,6
/pokemon-go/,1180255,201708,1678550,7
/horizon-zero-dawn/,1141662,201708,1459210,8
/final-fantasy-15/,1113204,201708,1309606,9
/the-legend-of-zelda-breath-of-the-wild/,7659817,201709,8701416,0
/gta-5/,5628492,201709,6429925,1
/destiny-2/,2771245,201709,#N/A,2
/the-elder-scrolls-5-skyrim/,2490291,201709,2512468,3
/the-witcher-3-wild-hunt/,2158328,201709,2211369,4
/pokemon-sun-pokemon-moon/,1415081,201709,1471430,5
/fallout-4/,1274580,201709,1391542,6
/persona-5/,1224607,201709,1709203,7
/metroid-samus-returns/,1119384,201709,#N/A,8
/divinity-original-sin-2/,1036262,201709,#N/A,9
/the-legend-of-zelda-breath-of-the-wild/,7060061,201710,7659817,0
/gta-5/,5472005,201710,5628492,1
/the-witcher-3-wild-hunt/,2133538,201710,2158328,2
/the-elder-scrolls-5-skyrim/,2068214,201710,2490291,3
/south-park-the-fractured-but-whole/,1689628,201710,#N/A,4
/shadow-of-war/,1689154,201710,#N/A,5
/pokemon-sun-pokemon-moon/,1584715,201710,1415081,6
/metal-gear-solid-5-the-phantom-pain/,1578845,201710,#N/A,7
/fallout-4/,1324966,201710,1274580,8
/destiny-2/,1286656,201710,2771245,9
/super-mario-odyssey/,6982703,201711,#N/A,0
/the-legend-of-zelda-breath-of-the-wild/,6746761,201711,7060061,1
/gta-5/,5328940,201711,5472005,2
/pokemon-sun-pokemon-moon/,3539170,201711,1584715,3
/assassins-creed-origins/,3377038,201711,#N/A,4
/the-elder-scrolls-5-skyrim/,2426509,201711,2068214,5
/the-witcher-3-wild-hunt/,1977628,201711,2133538,6
/fallout-4/,1246979,201711,1324966,7
/metal-gear-solid-5-the-phantom-pain/,1178862,201711,1578845,8
/horizon-zero-dawn/,1177273,201711,#N/A,9
/the-legend-of-zelda-breath-of-the-wild/,13221152,201712,6746761,0
/gta-5/,8194507,201712,5328940,1
/super-mario-odyssey/,4826217,201712,6982703,2
/best-of-2017-awards/,4557699,201712,#N/A,3
/pokemon-sun-pokemon-moon/,3316099,201712,3539170,4
/the-elder-scrolls-5-skyrim/,2935039,201712,2426509,5
/assassins-creed-origins/,2540057,201712,3377038,6
/the-witcher-3-wild-hunt/,2202358,201712,1977628,7
/persona-5/,1639875,201712,#N/A,8
/fallout-4/,1528160,201712,1246979,9
/the-legend-of-zelda-breath-of-the-wild/,18033541,201801,13221152,0
/gta-5/,8346147,201801,8194507,1
/super-mario-odyssey/,5454407,201801,4826217,2
/the-elder-scrolls-5-skyrim/,3309329,201801,2935039,3
/assassins-creed-origins/,2668717,201801,2540057,4
/the-witcher-3-wild-hunt/,2617687,201801,2202358,5
/pokemon-sun-pokemon-moon/,2544022,201801,3316099,6
/persona-5/,2137855,201801,1639875,7
/fallout-4/,1713095,201801,1528160,8
/horizon-zero-dawn/,1711446,201801,#N/A,9
/the-legend-of-zelda-breath-of-the-wild/,11062447,201802,18033541,0
/gta-5/,5635972,201802,8346147,1
/monster-hunter-world/,5374351,201802,#N/A,2
/super-mario-odyssey/,3208736,201802,5454407,3
/the-elder-scrolls-5-skyrim/,2237999,201802,3309329,4
/the-witcher-3-wild-hunt/,1950334,201802,2617687,5
/assassins-creed-origins/,1700589,201802,2668717,6
/kingdom-come-deliverance/,1591617,201802,#N/A,7
/pokemon-sun-pokemon-moon/,1495854,201802,2544022,8
/persona-5/,1446900,201802,2137855,9
/the-legend-of-zelda-breath-of-the-wild/,10450089,201803,11062447,0
/gta-5/,5688053,201803,5635972,1
/super-mario-odyssey/,2888875,201803,3208736,2
/the-elder-scrolls-5-skyrim/,2467222,201803,2237999,3
/the-witcher-3-wild-hunt/,1994076,201803,1950334,4
/final-fantasy-15/,1968310,201803,#N/A,5
/monster-hunter-world/,1667724,201803,5374351,6
/bloodborne/,1466393,201803,#N/A,7
/assassins-creed-origins/,1439859,201803,1700589,8
/pokemon-sun-pokemon-moon/,1414217,201803,1495854,9
/the-legend-of-zelda-breath-of-the-wild/,8175945,201804,10450089,0
/gta-5/,4943333,201804,5688053,1
/god-of-war-2018/,2813771,201804,#N/A,2
/the-elder-scrolls-5-skyrim/,2660112,201804,2467222,3
/super-mario-odyssey/,2106152,201804,2888875,4
/far-cry-5/,2040682,201804,#N/A,5
/the-witness/,1978096,201804,#N/A,6
/fortnite/,1974163,201804,#N/A,7
/the-witcher-3-wild-hunt/,1792534,201804,1994076,8
/pokemon-sun-pokemon-moon/,1349924,201804,1414217,9
/the-legend-of-zelda-breath-of-the-wild/,6722045,201805,8175945,0
/god-of-war-2018/,5511450,201805,2813771,1
/gta-5/,4609611,201805,4943333,2
/the-elder-scrolls-5-skyrim/,2615274,201805,2660112,3
/fortnite/,1870029,201805,1974163,4
/super-mario-odyssey/,1866674,201805,2106152,5
/the-witcher-3-wild-hunt/,1740557,201805,1792534,6
/persona-5/,1548535,201805,#N/A,7
/pokemon-sun-pokemon-moon/,1536841,201805,1349924,8
/grand-theft-auto-san-andreas/,1116293,201805,#N/A,9
/the-legend-of-zelda-breath-of-the-wild/,6742060,201806,6722045,0
/gta-5/,5472597,201806,4609611,1
/the-elder-scrolls-5-skyrim/,2911329,201806,2615274,2
/pokemon-quest/,2828920,201806,#N/A,3
/god-of-war-2018/,2498560,201806,5511450,4
/e3/,2066135,201806,#N/A,5
/the-witcher-3-wild-hunt/,1995773,201806,1740557,6
/fallout-4/,1963707,201806,#N/A,7
/super-mario-odyssey/,1895149,201806,1866674,8
/fortnite/,1783425,201806,1870029,9
/pokemon-quest/,11856785,201807,2828920,0
/the-legend-of-zelda-breath-of-the-wild/,7464814,201807,6742060,1
/gta-5/,6250169,201807,5472597,2
/the-elder-scrolls-5-skyrim/,2980780,201807,2911329,3
/the-witcher-3-wild-hunt/,2183883,201807,1995773,4
/fortnite/,1905988,201807,1783425,5
/super-mario-odyssey/,1898090,201807,1895149,6
/fallout-4/,1794793,201807,1963707,7
/god-of-war-2018/,1793043,201807,2498560,8
/pokemon-sun-pokemon-moon/,1672551,201807,#N/A,9
/the-legend-of-zelda-breath-of-the-wild/,6446525,201808,7464814,0
/gta-5/,5725884,201808,6250169,1
/pokemon-quest/,3019429,201808,11856785,2
/the-elder-scrolls-5-skyrim/,2434319,201808,2980780,3
/the-witcher-3-wild-hunt/,1942124,201808,2183883,4
/octopath-traveler/,1673826,201808,#N/A,5
/god-of-war-2018/,1554211,201808,1793043,6
/summertime-saga/,1544490,201808,#N/A,7
/fortnite/,1539840,201808,1905988,8
/super-mario-odyssey/,1489377,201808,1898090,9
/the-legend-of-zelda-breath-of-the-wild/,5046194,201809,6446525,0
/gta-5/,4383449,201809,5725884,1
/spider-man-ps4/,2892224,201809,#N/A,2
/the-elder-scrolls-5-skyrim/,1964790,201809,2434319,3
/the-witcher-3-wild-hunt/,1810127,201809,1942124,4
/fortnite/,1510386,201809,1539840,5
/dragon-quest-xi/,1466790,201809,#N/A,6
/god-of-war-2018/,1203889,201809,1554211,7
/pokemon-quest/,1098340,201809,3019429,8
/shadow-of-the-tomb-raider/,1094432,201809,#N/A,9
/the-legend-of-zelda-breath-of-the-wild/,4880946,201810,5046194,0
/red-dead-redemption-2/,4466578,201810,#N/A,1
/gta-5/,4138790,201810,4383449,2
/assassins-creed-odyssey/,2762422,201810,#N/A,3
/the-elder-scrolls-5-skyrim/,2367289,201810,1964790,4
/the-witcher-3-wild-hunt/,1787656,201810,1810127,5
/call-of-duty-black-ops-4/,1304946,201810,#N/A,6
/dragon-quest-xi/,1279941,201810,1466790,7
/fallout-4/,1176241,201810,#N/A,8
/super-mario-odyssey/,1147933,201810,#N/A,9
/red-dead-redemption-2/,23147327,201811,4466578,0
/the-legend-of-zelda-breath-of-the-wild/,4611896,201811,4880946,1
/pokemon-lets-go-pikachu-eevee/,4209816,201811,#N/A,2
/gta-5/,3392359,201811,4138790,3
/assassins-creed-odyssey/,2101552,201811,2762422,4
/the-witcher-3-wild-hunt/,1641515,201811,1787656,5
/the-elder-scrolls-5-skyrim/,1635429,201811,2367289,6
/call-of-duty-black-ops-4/,1608830,201811,1304946,7
/fallout-76/,1579805,201811,#N/A,8
/fortnite/,1415647,201811,#N/A,9
/red-dead-redemption-2/,17854996,201812,23147327,0
/the-legend-of-zelda-breath-of-the-wild/,7049311,201812,4611896,1
/super-smash-bros-switch/,4450701,201812,#N/A,2
/gta-5/,3969099,201812,3392359,3
/pokemon-lets-go-pikachu-eevee/,3766073,201812,4209816,4
/fortnite/,2683531,201812,1415647,5
/assassins-creed-odyssey/,2547477,201812,2101552,6
/the-elder-scrolls-5-skyrim/,2272196,201812,1635429,7
/call-of-duty-black-ops-4/,2021516,201812,1608830,8
/super-mario-odyssey/,1727917,201812,#N/A,9
/red-dead-redemption-2/,15315293,201901,17854996,0
/the-legend-of-zelda-breath-of-the-wild/,11083207,201901,7049311,1
/gta-5/,4237457,201901,3969099,2
/fortnite/,3817440,201901,2683531,3
/assassins-creed-odyssey/,2950691,201901,2547477,4
/the-elder-scrolls-5-skyrim/,2874894,201901,2272196,5
/pokemon-lets-go-pikachu-eevee/,2585370,201901,3766073,6
/re2-remake/,2526168,201901,#N/A,7
/super-mario-odyssey/,2439212,201901,1727917,8
/kingdom-hearts-hd-15-remix/,1858453,201901,#N/A,9
/red-dead-redemption-2/,8380947,201902,15315293,0
/the-legend-of-zelda-breath-of-the-wild/,7303336,201902,11083207,1
/kingdom-hearts-3/,4065757,201902,#N/A,2
/re2-remake/,3962543,201902,2526168,3
/fortnite/,3056788,201902,3817440,4
/gta-5/,3011047,201902,4237457,5
/apex-legends/,2495484,201902,#N/A,6
/the-elder-scrolls-5-skyrim/,2420567,201902,2874894,7
/assassins-creed-odyssey/,1798710,201902,2950691,8
/kingdom-hearts-hd-15-remix/,1711312,201902,1858453,9
/red-dead-redemption-2/,4425731,201903,8380947,0
/the-legend-of-zelda-breath-of-the-wild/,4300438,201903,7303336,1
/gta-5/,1747225,201903,3011047,2
/the-elder-scrolls-5-skyrim/,1395787,201903,2420567,3
/the-witness/,1249171,201903,#N/A,4
/assassins-creed-odyssey/,1088099,201903,1798710,5
/kingdom-hearts-3/,1031206,201903,4065757,6
/re2-remake/,914151,201903,3962543,7
/pokemon-lets-go-pikachu-eevee/,798098,201903,#N/A,8
/fortnite/,788381,201903,3056788,9